hora_do_dia,meio_de_pagamento,valor,nome_cafe,periodo_do_dia,dia_da_semana,nome_mes,ordem_dia,ordem_mes,data,hora
15,Crédito,30.2,Americano,Tarde,Qui,Nov,4,11,2024-11-21,15:44:59.898000
7,Crédito,18.29,Espresso,Manhã,Sex,Nov,5,11,2024-11-22,07:00:54.092000
8,Débito,37.68,Chocolate Quente,Manhã,Sex,Nov,5,11,2024-11-22,08:12:54.701000
8,Pix,29.03,Cacau,Manhã,Sex,Nov,5,11,2024-11-22,08:16:38.551000
8,Crédito,28.36,Cortado,Manhã,Sex,Nov,5,11,2024-11-22,08:54:54.575000
9,Alimentação,38.55,Americano com Leite,Manhã,Sex,Nov,5,11,2024-11-22,09:10:21.573000
12,Débito,18.85,Espresso,Tarde,Sex,Nov,5,11,2024-11-22,12:32:27.688000
14,Crédito,30.28,Americano,Tarde,Sex,Nov,5,11,2024-11-22,14:07:09.860000
6,Pix,39.36,Cappuccino,Manhã,Sáb,Nov,6,11,2024-11-23,06:42:25.426000
9,Débito,39.03,Americano com Leite,Manhã,Sáb,Nov,6,11,2024-11-23,09:02:22.117000
10,Débito,29.36,Americano,Manhã,Sáb,Nov,6,11,2024-11-23,10:08:13.984000
10,Débito,38.19,Latte,Manhã,Sáb,Nov,6,11,2024-11-23,10:52:17.269000
15,Alimentação,19.14,Espresso,Tarde,Sáb,Nov,6,11,2024-11-23,15:49:53.664000
17,Alimentação,17.7,Espresso,Tarde,Sáb,Nov,6,11,2024-11-23,17:52:03.527000
19,Alimentação,40.02,Latte,Noite,Sáb,Nov,6,11,2024-11-23,19:24:18.458000
20,Alimentação,29.13,Cacau,Noite,Sáb,Nov,6,11,2024-11-23,20:27:28.603000
21,Débito,39.58,Americano com Leite,Noite,Sáb,Nov,6,11,2024-11-23,21:41:38.807000
7,Pix,29.79,Americano,Manhã,Dom,Nov,7,11,2024-11-24,07:00:57.665000
8,Pix,37.34,Americano com Leite,Manhã,Dom,Nov,7,11,2024-11-24,08:46:42.375000
9,Crédito,29.82,Americano,Manhã,Dom,Nov,7,11,2024-11-24,09:58:14.528000
11,Alimentação,37.68,Latte,Manhã,Dom,Nov,7,11,2024-11-24,11:21:59.832000
15,Alimentação,38.01,Americano com Leite,Tarde,Dom,Nov,7,11,2024-11-24,15:11:30.143000
20,Crédito,39.55,Latte,Noite,Dom,Nov,7,11,2024-11-24,20:38:36.652000
8,Pix,37.25,Americano com Leite,Manhã,Seg,Nov,1,11,2024-11-25,08:58:03.308000
16,Alimentação,40.32,Latte,Tarde,Seg,Nov,1,11,2024-11-25,16:56:46.229000
17,Crédito,40.12,Americano com Leite,Tarde,Seg,Nov,1,11,2024-11-25,17:22:29.218000
7,Alimentação,38.22,Cappuccino,Manhã,Ter,Nov,2,11,2024-11-26,07:04:35.694000
8,Crédito,28.1,Americano,Manhã,Ter,Nov,2,11,2024-11-26,08:56:19.006000
9,Pix,40.28,Latte,Manhã,Ter,Nov,2,11,2024-11-26,09:56:14.818000
11,Pix,19.25,Espresso,Manhã,Ter,Nov,2,11,2024-11-26,11:10:56.698000
15,Débito,39.32,Americano com Leite,Tarde,Ter,Nov,2,11,2024-11-26,15:17:16.612000
15,Débito,37.67,Americano com Leite,Tarde,Ter,Nov,2,11,2024-11-26,15:23:44.128000
20,Débito,37.6,Latte,Noite,Ter,Nov,2,11,2024-11-26,20:37:46.307000
6,Débito,27.83,Americano,Manhã,Qua,Nov,3,11,2024-11-27,06:20:14.104000
10,Pix,18.07,Espresso,Manhã,Qua,Nov,3,11,2024-11-27,10:25:35.586000
12,Débito,37.91,Cappuccino,Tarde,Qua,Nov,3,11,2024-11-27,12:36:58.080000
18,Crédito,37.74,Cappuccino,Noite,Qua,Nov,3,11,2024-11-27,18:56:27.169000
9,Débito,38.3,Cappuccino,Manhã,Qui,Nov,4,11,2024-11-28,09:34:12.160000
10,Alimentação,28.7,Americano,Manhã,Qui,Nov,4,11,2024-11-28,10:26:57.818000
10,Alimentação,40.49,Cappuccino,Manhã,Qui,Nov,4,11,2024-11-28,10:58:00.137000
13,Crédito,28.06,Americano,Tarde,Qui,Nov,4,11,2024-11-28,13:55:36.448000
15,Crédito,38.53,Latte,Tarde,Qui,Nov,4,11,2024-11-28,15:22:29.624000
18,Crédito,40.47,Chocolate Quente,Noite,Qui,Nov,4,11,2024-11-28,18:54:05.256000
10,Débito,39.89,Cappuccino,Manhã,Sex,Nov,5,11,2024-11-29,10:17:17.110000
10,Crédito,28.21,Americano,Manhã,Sex,Nov,5,11,2024-11-29,10:39:32.848000
11,Débito,39.66,Americano com Leite,Manhã,Sex,Nov,5,11,2024-11-29,11:23:47.355000
12,Crédito,18.53,Espresso,Tarde,Sex,Nov,5,11,2024-11-29,12:54:56.361000
15,Alimentação,27.8,Americano,Tarde,Sex,Nov,5,11,2024-11-29,15:00:00.712000
15,Pix,29.14,Americano,Tarde,Sex,Nov,5,11,2024-11-29,15:21:28.930000
15,Alimentação,37.02,Americano com Leite,Tarde,Sex,Nov,5,11,2024-11-29,15:22:41.710000
18,Crédito,39.0,Americano com Leite,Noite,Sex,Nov,5,11,2024-11-29,18:18:42.546000
19,Alimentação,29.58,Cacau,Noite,Sex,Nov,5,11,2024-11-29,19:26:10.586000
9,Alimentação,37.15,Latte,Manhã,Sáb,Nov,6,11,2024-11-30,09:35:57.727000
10,Débito,28.98,Americano,Manhã,Sáb,Nov,6,11,2024-11-30,10:32:50.803000
13,Débito,29.53,Cortado,Tarde,Sáb,Nov,6,11,2024-11-30,13:24:24.600000
14,Débito,28.5,Cortado,Tarde,Sáb,Nov,6,11,2024-11-30,14:20:42.678000
15,Crédito,29.83,Cacau,Tarde,Sáb,Nov,6,11,2024-11-30,15:06:20.528000
15,Débito,39.85,Latte,Tarde,Sáb,Nov,6,11,2024-11-30,15:20:43.062000
15,Crédito,40.53,Chocolate Quente,Tarde,Sáb,Nov,6,11,2024-11-30,15:30:39.990000
16,Alimentação,29.66,Cortado,Tarde,Sáb,Nov,6,11,2024-11-30,16:04:49.614000
16,Crédito,38.52,Cappuccino,Tarde,Sáb,Nov,6,11,2024-11-30,16:57:13.920000
7,Débito,18.32,Espresso,Manhã,Dom,Dez,7,12,2024-12-01,07:00:06.926000
8,Pix,29.1,Americano,Manhã,Dom,Dez,7,12,2024-12-01,08:40:19.317000
8,Crédito,39.93,Latte,Manhã,Dom,Dez,7,12,2024-12-01,08:57:35.775000
12,Crédito,40.54,Chocolate Quente,Tarde,Dom,Dez,7,12,2024-12-01,12:35:04.823000
18,Débito,36.97,Cappuccino,Noite,Dom,Dez,7,12,2024-12-01,18:01:31.326000
7,Alimentação,27.67,Americano,Manhã,Seg,Dez,1,12,2024-12-02,07:24:54.163000
8,Alimentação,40.62,Latte,Manhã,Seg,Dez,1,12,2024-12-02,08:29:52.898000
8,Pix,37.11,Chocolate Quente,Manhã,Seg,Dez,1,12,2024-12-02,08:48:50.288000
9,Alimentação,28.71,Americano,Manhã,Seg,Dez,1,12,2024-12-02,09:55:13.967000
10,Débito,30.05,Cortado,Manhã,Seg,Dez,1,12,2024-12-02,10:17:22.006000
10,Crédito,39.01,Latte,Manhã,Seg,Dez,1,12,2024-12-02,10:44:40.283000
13,Débito,28.27,Americano,Tarde,Seg,Dez,1,12,2024-12-02,13:58:22.436000
16,Débito,28.36,Cacau,Tarde,Seg,Dez,1,12,2024-12-02,16:47:19.023000
10,Crédito,39.04,Cappuccino,Manhã,Ter,Dez,2,12,2024-12-03,10:22:11.182000
14,Débito,28.13,Americano,Tarde,Ter,Dez,2,12,2024-12-03,14:39:02.444000
18,Débito,39.8,Latte,Noite,Ter,Dez,2,12,2024-12-03,18:29:49.220000
11,Alimentação,27.62,Americano,Manhã,Qua,Dez,3,12,2024-12-04,11:08:47.216000
12,Alimentação,28.55,Cacau,Tarde,Qua,Dez,3,12,2024-12-04,12:17:33.772000
13,Crédito,40.53,Cappuccino,Tarde,Qua,Dez,3,12,2024-12-04,13:59:14.584000
9,Crédito,39.42,Chocolate Quente,Manhã,Qui,Dez,4,12,2024-12-05,09:29:09.246000
12,Alimentação,37.65,Americano com Leite,Tarde,Qui,Dez,4,12,2024-12-05,12:55:02.714000
13,Crédito,29.3,Americano,Tarde,Qui,Dez,4,12,2024-12-05,13:31:35.167000
14,Alimentação,28.83,Cortado,Tarde,Qui,Dez,4,12,2024-12-05,14:06:17.527000
14,Débito,28.82,Americano,Tarde,Qui,Dez,4,12,2024-12-05,14:11:00.294000
14,Alimentação,18.62,Espresso,Tarde,Qui,Dez,4,12,2024-12-05,14:31:46.004000
14,Crédito,39.07,Chocolate Quente,Tarde,Qui,Dez,4,12,2024-12-05,14:48:17.355000
15,Crédito,28.11,Cacau,Tarde,Qui,Dez,4,12,2024-12-05,15:41:36.225000
14,Pix,39.89,Americano com Leite,Tarde,Sex,Dez,5,12,2024-12-06,14:58:54.946000
14,Alimentação,37.3,Cappuccino,Tarde,Sex,Dez,5,12,2024-12-06,14:59:11.074000
15,Débito,39.71,Americano com Leite,Tarde,Sex,Dez,5,12,2024-12-06,15:30:08.798000
18,Pix,39.43,Americano com Leite,Noite,Sex,Dez,5,12,2024-12-06,18:22:38.551000
19,Pix,39.24,Americano com Leite,Noite,Sex,Dez,5,12,2024-12-06,19:35:53.910000
11,Débito,18.36,Espresso,Manhã,Sáb,Dez,6,12,2024-12-07,11:26:57.940000
11,Alimentação,29.97,Cortado,Manhã,Sáb,Dez,6,12,2024-12-07,11:55:59.496000
15,Crédito,19.41,Espresso,Tarde,Sáb,Dez,6,12,2024-12-07,15:17:12.868000
15,Alimentação,28.44,Americano,Tarde,Sáb,Dez,6,12,2024-12-07,15:17:34.332000
20,Débito,38.42,Chocolate Quente,Noite,Sáb,Dez,6,12,2024-12-07,20:21:07.948000
21,Pix,37.61,Chocolate Quente,Noite,Sáb,Dez,6,12,2024-12-07,21:33:06.084000
10,Débito,39.95,Cappuccino,Manhã,Dom,Dez,7,12,2024-12-08,10:20:09.787000
14,Débito,37.42,Latte,Tarde,Dom,Dez,7,12,2024-12-08,14:31:27.127000
15,Crédito,18.21,Espresso,Tarde,Dom,Dez,7,12,2024-12-08,15:06:10.703000
16,Pix,29.48,Americano,Tarde,Dom,Dez,7,12,2024-12-08,16:18:15.809000
20,Pix,40.59,Americano com Leite,Noite,Dom,Dez,7,12,2024-12-08,20:04:33.557000
7,Débito,29.47,Americano,Manhã,Seg,Dez,1,12,2024-12-09,07:34:36.153000
7,Pix,36.95,Cappuccino,Manhã,Seg,Dez,1,12,2024-12-09,07:54:04.967000
7,Débito,28.42,Americano,Manhã,Seg,Dez,1,12,2024-12-09,07:55:19.763000
8,Pix,28.72,Americano,Manhã,Seg,Dez,1,12,2024-12-09,08:40:38.482000
10,Alimentação,17.96,Espresso,Manhã,Seg,Dez,1,12,2024-12-09,10:38:33.832000
15,Crédito,40.24,Americano com Leite,Tarde,Seg,Dez,1,12,2024-12-09,15:11:46.575000
17,Crédito,27.51,Americano,Tarde,Seg,Dez,1,12,2024-12-09,17:12:18.797000
21,Alimentação,37.27,Americano com Leite,Noite,Seg,Dez,1,12,2024-12-09,21:53:33.938000
6,Débito,38.0,Cappuccino,Manhã,Ter,Dez,2,12,2024-12-10,06:10:15.563000
9,Pix,37.33,Cappuccino,Manhã,Ter,Dez,2,12,2024-12-10,09:28:53.275000
14,Alimentação,29.87,Americano,Tarde,Ter,Dez,2,12,2024-12-10,14:22:17.760000
15,Alimentação,27.81,Americano,Tarde,Ter,Dez,2,12,2024-12-10,15:51:59.729000
9,Débito,29.21,Americano,Manhã,Qua,Dez,3,12,2024-12-11,09:33:55.826000
12,Débito,38.21,Chocolate Quente,Tarde,Qua,Dez,3,12,2024-12-11,12:18:46.441000
12,Alimentação,18.64,Espresso,Tarde,Qua,Dez,3,12,2024-12-11,12:41:33.362000
13,Crédito,37.94,Latte,Tarde,Qua,Dez,3,12,2024-12-11,13:48:09.793000
14,Crédito,40.54,Latte,Tarde,Qua,Dez,3,12,2024-12-11,14:54:06.371000
8,Débito,36.99,Latte,Manhã,Qui,Dez,4,12,2024-12-12,08:34:45.018000
10,Pix,38.99,Americano com Leite,Manhã,Qui,Dez,4,12,2024-12-12,10:36:56.502000
10,Crédito,37.6,Cappuccino,Manhã,Qui,Dez,4,12,2024-12-12,10:39:53.796000
12,Débito,37.2,Cappuccino,Tarde,Qui,Dez,4,12,2024-12-12,12:45:23.079000
13,Alimentação,38.35,Chocolate Quente,Tarde,Qui,Dez,4,12,2024-12-12,13:52:41.913000
16,Crédito,17.58,Espresso,Tarde,Qui,Dez,4,12,2024-12-12,16:32:00.007000
16,Alimentação,38.95,Chocolate Quente,Tarde,Qui,Dez,4,12,2024-12-12,16:35:16.904000
19,Débito,17.66,Espresso,Noite,Qui,Dez,4,12,2024-12-12,19:51:37.892000
9,Pix,27.46,Americano,Manhã,Sex,Dez,5,12,2024-12-13,09:38:37.609000
10,Alimentação,28.99,Americano,Manhã,Sex,Dez,5,12,2024-12-13,10:02:14.728000
12,Crédito,18.78,Espresso,Tarde,Sex,Dez,5,12,2024-12-13,12:21:30.156000
13,Crédito,29.59,Americano,Tarde,Sex,Dez,5,12,2024-12-13,13:59:34.491000
14,Pix,36.95,Cappuccino,Tarde,Sex,Dez,5,12,2024-12-13,14:41:02.347000
6,Pix,17.73,Espresso,Manhã,Sáb,Dez,6,12,2024-12-14,06:18:07.016000
8,Pix,28.55,Cortado,Manhã,Sáb,Dez,6,12,2024-12-14,08:48:51.012000
9,Alimentação,29.79,Americano,Manhã,Sáb,Dez,6,12,2024-12-14,09:01:12.107000
10,Crédito,28.24,Americano,Manhã,Sáb,Dez,6,12,2024-12-14,10:37:59.607000
11,Pix,38.02,Americano com Leite,Manhã,Sáb,Dez,6,12,2024-12-14,11:56:59.160000
13,Débito,37.27,Chocolate Quente,Tarde,Sáb,Dez,6,12,2024-12-14,13:21:58.628000
14,Débito,38.89,Cappuccino,Tarde,Sáb,Dez,6,12,2024-12-14,14:06:19.394000
17,Alimentação,37.92,Latte,Tarde,Sáb,Dez,6,12,2024-12-14,17:13:07.689000
18,Alimentação,36.97,Americano com Leite,Noite,Sáb,Dez,6,12,2024-12-14,18:20:44.554000
19,Débito,18.06,Espresso,Noite,Sáb,Dez,6,12,2024-12-14,19:10:34.675000
20,Alimentação,37.76,Americano com Leite,Noite,Sáb,Dez,6,12,2024-12-14,20:28:10.518000
9,Crédito,40.24,Latte,Manhã,Dom,Dez,7,12,2024-12-15,09:15:23.214000
9,Débito,38.32,Chocolate Quente,Manhã,Dom,Dez,7,12,2024-12-15,09:54:11.488000
14,Alimentação,38.12,Cappuccino,Tarde,Dom,Dez,7,12,2024-12-15,14:06:23.743000
14,Débito,29.03,Americano,Tarde,Dom,Dez,7,12,2024-12-15,14:44:34.534000
18,Crédito,40.23,Americano com Leite,Noite,Dom,Dez,7,12,2024-12-15,18:46:07.219000
8,Pix,28.24,Cortado,Manhã,Seg,Dez,1,12,2024-12-16,08:06:51.977000
9,Débito,39.94,Cappuccino,Manhã,Seg,Dez,1,12,2024-12-16,09:43:17.687000
15,Débito,39.24,Latte,Tarde,Seg,Dez,1,12,2024-12-16,15:12:04.298000
15,Pix,18.4,Espresso,Tarde,Seg,Dez,1,12,2024-12-16,15:19:30.421000
17,Débito,40.38,Latte,Tarde,Seg,Dez,1,12,2024-12-16,17:21:05.990000
19,Crédito,18.86,Espresso,Noite,Seg,Dez,1,12,2024-12-16,19:58:17.685000
8,Débito,39.69,Chocolate Quente,Manhã,Ter,Dez,2,12,2024-12-17,08:12:26.244000
14,Crédito,37.03,Cappuccino,Tarde,Ter,Dez,2,12,2024-12-17,14:20:16.627000
14,Alimentação,28.13,Americano,Tarde,Ter,Dez,2,12,2024-12-17,14:35:06.946000
14,Alimentação,39.91,Americano com Leite,Tarde,Ter,Dez,2,12,2024-12-17,14:48:40.190000
14,Débito,40.29,Cappuccino,Tarde,Ter,Dez,2,12,2024-12-17,14:54:21.023000
8,Crédito,18.06,Espresso,Manhã,Qua,Dez,3,12,2024-12-18,08:35:58.541000
9,Crédito,39.6,Latte,Manhã,Qua,Dez,3,12,2024-12-18,09:19:17.050000
9,Pix,28.44,Americano,Manhã,Qua,Dez,3,12,2024-12-18,09:45:43.358000
10,Débito,29.62,Americano,Manhã,Qua,Dez,3,12,2024-12-18,10:52:49.066000
12,Pix,17.73,Espresso,Tarde,Qua,Dez,3,12,2024-12-18,12:06:19.983000
12,Pix,40.08,Cappuccino,Tarde,Qua,Dez,3,12,2024-12-18,12:42:47.437000
14,Pix,29.14,Cortado,Tarde,Qua,Dez,3,12,2024-12-18,14:18:28.040000
14,Crédito,28.8,Cortado,Tarde,Qua,Dez,3,12,2024-12-18,14:27:08.241000
16,Pix,27.77,Americano,Tarde,Qua,Dez,3,12,2024-12-18,16:40:59.700000
8,Pix,30.23,Cortado,Manhã,Qui,Dez,4,12,2024-12-19,08:32:04.329000
8,Débito,40.44,Cappuccino,Manhã,Qui,Dez,4,12,2024-12-19,08:43:56.966000
10,Crédito,37.37,Cappuccino,Manhã,Qui,Dez,4,12,2024-12-19,10:43:06.407000
20,Pix,38.68,Cappuccino,Noite,Qui,Dez,4,12,2024-12-19,20:47:13.171000
7,Crédito,28.75,Cortado,Manhã,Sex,Dez,5,12,2024-12-20,07:29:22.310000
7,Débito,36.85,Chocolate Quente,Manhã,Sex,Dez,5,12,2024-12-20,07:59:27.085000
10,Alimentação,18.37,Espresso,Manhã,Sex,Dez,5,12,2024-12-20,10:37:11.342000
10,Crédito,29.83,Americano,Manhã,Sex,Dez,5,12,2024-12-20,10:47:28.562000
14,Pix,37.23,Americano com Leite,Tarde,Sex,Dez,5,12,2024-12-20,14:56:26.873000
6,Crédito,39.38,Americano com Leite,Manhã,Sáb,Dez,6,12,2024-12-21,06:54:25.986000
8,Crédito,37.18,Latte,Manhã,Sáb,Dez,6,12,2024-12-21,08:41:39.377000
9,Alimentação,39.03,Americano com Leite,Manhã,Sáb,Dez,6,12,2024-12-21,09:30:20.413000
10,Débito,37.44,Latte,Manhã,Sáb,Dez,6,12,2024-12-21,10:19:46.200000
13,Pix,38.04,Latte,Tarde,Sáb,Dez,6,12,2024-12-21,13:44:22.868000
16,Pix,39.74,Cappuccino,Tarde,Sáb,Dez,6,12,2024-12-21,16:09:23.251000
21,Crédito,40.62,Latte,Noite,Sáb,Dez,6,12,2024-12-21,21:26:31.984000
8,Alimentação,18.94,Espresso,Manhã,Dom,Dez,7,12,2024-12-22,08:47:41.104000
9,Alimentação,39.5,Chocolate Quente,Manhã,Dom,Dez,7,12,2024-12-22,09:35:10.565000
11,Alimentação,30.24,Cortado,Manhã,Dom,Dez,7,12,2024-12-22,11:35:40.419000
16,Pix,38.68,Latte,Tarde,Dom,Dez,7,12,2024-12-22,16:39:11.360000
7,Débito,18.71,Espresso,Manhã,Seg,Dez,1,12,2024-12-23,07:27:48.276000
10,Débito,30.31,Americano,Manhã,Seg,Dez,1,12,2024-12-23,10:35:34.059000
11,Alimentação,37.07,Chocolate Quente,Manhã,Seg,Dez,1,12,2024-12-23,11:43:50.184000
13,Alimentação,29.84,Americano,Tarde,Seg,Dez,1,12,2024-12-23,13:17:53.168000
14,Pix,38.83,Americano com Leite,Tarde,Seg,Dez,1,12,2024-12-23,14:57:16.939000
17,Alimentação,27.6,Cacau,Tarde,Seg,Dez,1,12,2024-12-23,17:42:24.852000
11,Alimentação,39.45,Americano com Leite,Manhã,Ter,Dez,2,12,2024-12-24,11:54:18.335000
16,Alimentação,37.52,Americano com Leite,Tarde,Ter,Dez,2,12,2024-12-24,16:46:35.977000
16,Pix,36.94,Chocolate Quente,Tarde,Ter,Dez,2,12,2024-12-24,16:52:22.007000
9,Débito,38.85,Cappuccino,Manhã,Qua,Dez,3,12,2024-12-25,09:06:47.014000
14,Pix,19.2,Espresso,Tarde,Qua,Dez,3,12,2024-12-25,14:35:46.728000
15,Pix,40.23,Cappuccino,Tarde,Qua,Dez,3,12,2024-12-25,15:43:49.140000
17,Alimentação,27.48,Cortado,Tarde,Qua,Dez,3,12,2024-12-25,17:20:03.211000
7,Crédito,28.64,Cacau,Manhã,Qui,Dez,4,12,2024-12-26,07:14:34.301000
10,Crédito,37.9,Cappuccino,Manhã,Qui,Dez,4,12,2024-12-26,10:34:10.331000
12,Crédito,37.2,Cappuccino,Tarde,Qui,Dez,4,12,2024-12-26,12:23:39.374000
15,Alimentação,28.48,Cortado,Tarde,Qui,Dez,4,12,2024-12-26,15:32:35.853000
16,Alimentação,37.4,Cappuccino,Tarde,Qui,Dez,4,12,2024-12-26,16:08:42.486000
8,Débito,18.39,Espresso,Manhã,Sex,Dez,5,12,2024-12-27,08:18:20.450000
9,Crédito,38.93,Chocolate Quente,Manhã,Sex,Dez,5,12,2024-12-27,09:02:40.046000
10,Alimentação,37.1,Cappuccino,Manhã,Sex,Dez,5,12,2024-12-27,10:17:39.077000
12,Alimentação,37.89,Chocolate Quente,Tarde,Sex,Dez,5,12,2024-12-27,12:37:27.210000
12,Alimentação,37.01,Chocolate Quente,Tarde,Sex,Dez,5,12,2024-12-27,12:50:40.196000
16,Pix,39.38,Chocolate Quente,Tarde,Sex,Dez,5,12,2024-12-27,16:05:38.548000
20,Pix,29.77,Cortado,Noite,Sex,Dez,5,12,2024-12-27,20:14:39.467000
21,Alimentação,28.72,Cortado,Noite,Sex,Dez,5,12,2024-12-27,21:38:02.367000
9,Débito,37.84,Cappuccino,Manhã,Sáb,Dez,6,12,2024-12-28,09:02:40.151000
9,Débito,30.14,Americano,Manhã,Sáb,Dez,6,12,2024-12-28,09:35:05.781000
9,Crédito,40.19,Americano com Leite,Manhã,Sáb,Dez,6,12,2024-12-28,09:49:25.618000
10,Alimentação,37.26,Cappuccino,Manhã,Sáb,Dez,6,12,2024-12-28,10:25:40.784000
14,Crédito,40.38,Americano com Leite,Tarde,Sáb,Dez,6,12,2024-12-28,14:25:37.046000
15,Crédito,39.52,Americano com Leite,Tarde,Sáb,Dez,6,12,2024-12-28,15:02:08.196000
16,Débito,28.39,Americano,Tarde,Sáb,Dez,6,12,2024-12-28,16:30:21.954000
18,Crédito,40.09,Latte,Noite,Sáb,Dez,6,12,2024-12-28,18:06:14.914000
6,Crédito,36.88,Latte,Manhã,Dom,Dez,7,12,2024-12-29,06:56:39.610000
8,Alimentação,28.85,Americano,Manhã,Dom,Dez,7,12,2024-12-29,08:00:31.104000
8,Crédito,38.23,Latte,Manhã,Dom,Dez,7,12,2024-12-29,08:06:50.355000
9,Alimentação,37.52,Cappuccino,Manhã,Dom,Dez,7,12,2024-12-29,09:51:50.480000
10,Crédito,29.07,Americano,Manhã,Dom,Dez,7,12,2024-12-29,10:08:43.465000
13,Pix,18.83,Espresso,Tarde,Dom,Dez,7,12,2024-12-29,13:18:34.673000
15,Débito,30.13,Americano,Tarde,Dom,Dez,7,12,2024-12-29,15:10:29.388000
15,Alimentação,39.18,Latte,Tarde,Dom,Dez,7,12,2024-12-29,15:38:43.632000
19,Alimentação,36.97,Cappuccino,Noite,Dom,Dez,7,12,2024-12-29,19:54:07.146000
6,Alimentação,38.61,Chocolate Quente,Manhã,Seg,Dez,1,12,2024-12-30,06:25:07.013000
14,Débito,17.71,Espresso,Tarde,Seg,Dez,1,12,2024-12-30,14:15:01.832000
14,Pix,28.36,Cortado,Tarde,Seg,Dez,1,12,2024-12-30,14:54:33.954000
17,Débito,39.73,Americano com Leite,Tarde,Seg,Dez,1,12,2024-12-30,17:21:05.861000
6,Pix,18.66,Espresso,Manhã,Ter,Dez,2,12,2024-12-31,06:46:39.064000
8,Crédito,40.22,Americano com Leite,Manhã,Ter,Dez,2,12,2024-12-31,08:46:09.648000
12,Débito,28.18,Cacau,Tarde,Ter,Dez,2,12,2024-12-31,12:19:07.231000
13,Crédito,28.38,Cacau,Tarde,Ter,Dez,2,12,2024-12-31,13:17:32.056000
13,Pix,18.24,Espresso,Tarde,Ter,Dez,2,12,2024-12-31,13:29:00.912000
17,Pix,39.42,Latte,Tarde,Ter,Dez,2,12,2024-12-31,17:41:09.047000
7,Pix,18.17,Espresso,Manhã,Qua,Jan,3,1,2025-01-01,07:01:48.741000
10,Débito,39.84,Latte,Manhã,Qua,Jan,3,1,2025-01-01,10:09:20.253000
14,Alimentação,19.04,Espresso,Tarde,Qua,Jan,3,1,2025-01-01,14:18:52.032000
15,Crédito,40.39,Cappuccino,Tarde,Qua,Jan,3,1,2025-01-01,15:00:36.340000
15,Alimentação,29.46,Americano,Tarde,Qua,Jan,3,1,2025-01-01,15:10:44.447000
18,Alimentação,40.02,Cappuccino,Noite,Qua,Jan,3,1,2025-01-01,18:59:30.128000
21,Crédito,38.27,Cappuccino,Noite,Qua,Jan,3,1,2025-01-01,21:04:36.227000
8,Crédito,39.47,Latte,Manhã,Qui,Jan,4,1,2025-01-02,08:07:41.076000
14,Alimentação,30.06,Cacau,Tarde,Qui,Jan,4,1,2025-01-02,14:12:02.207000
8,Crédito,29.85,Cacau,Manhã,Sex,Jan,5,1,2025-01-03,08:59:24.080000
9,Pix,29.09,Americano,Manhã,Sex,Jan,5,1,2025-01-03,09:51:29.844000
11,Crédito,19.41,Espresso,Manhã,Sex,Jan,5,1,2025-01-03,11:09:29.903000
11,Crédito,39.77,Latte,Manhã,Sex,Jan,5,1,2025-01-03,11:23:22.565000
7,Alimentação,39.12,Chocolate Quente,Manhã,Sáb,Jan,6,1,2025-01-04,07:51:31.001000
8,Pix,40.42,Latte,Manhã,Sáb,Jan,6,1,2025-01-04,08:59:53.234000
9,Crédito,39.06,Cappuccino,Manhã,Sáb,Jan,6,1,2025-01-04,09:49:35.617000
13,Pix,28.28,Cacau,Tarde,Sáb,Jan,6,1,2025-01-04,13:10:44.860000
13,Crédito,28.28,Cortado,Tarde,Sáb,Jan,6,1,2025-01-04,13:18:15.021000
13,Débito,39.86,Cappuccino,Tarde,Sáb,Jan,6,1,2025-01-04,13:31:06.344000
18,Pix,38.53,Chocolate Quente,Noite,Sáb,Jan,6,1,2025-01-04,18:30:26.361000
19,Alimentação,37.41,Chocolate Quente,Noite,Sáb,Jan,6,1,2025-01-04,19:00:02.020000
9,Débito,37.04,Americano com Leite,Manhã,Dom,Jan,7,1,2025-01-05,09:50:01.496000
11,Crédito,39.69,Cappuccino,Manhã,Dom,Jan,7,1,2025-01-05,11:08:46.228000
13,Crédito,19.25,Espresso,Tarde,Dom,Jan,7,1,2025-01-05,13:05:19.215000
16,Pix,29.64,Americano,Tarde,Dom,Jan,7,1,2025-01-05,16:52:13.780000
20,Crédito,39.91,Latte,Noite,Dom,Jan,7,1,2025-01-05,20:58:35.462000
21,Pix,40.18,Latte,Noite,Dom,Jan,7,1,2025-01-05,21:59:44.888000
6,Pix,40.16,Chocolate Quente,Manhã,Seg,Jan,1,1,2025-01-06,06:20:53.219000
9,Débito,28.85,Americano,Manhã,Seg,Jan,1,1,2025-01-06,09:34:33.768000
15,Débito,38.52,Americano com Leite,Tarde,Seg,Jan,1,1,2025-01-06,15:29:08.866000
16,Pix,29.09,Americano,Tarde,Seg,Jan,1,1,2025-01-06,16:28:27.586000
16,Alimentação,38.22,Americano com Leite,Tarde,Seg,Jan,1,1,2025-01-06,16:36:16.710000
11,Débito,29.57,Cortado,Manhã,Ter,Jan,2,1,2025-01-07,11:50:51.062000
14,Pix,30.26,Americano,Tarde,Ter,Jan,2,1,2025-01-07,14:05:17.360000
14,Crédito,39.51,Cappuccino,Tarde,Ter,Jan,2,1,2025-01-07,14:06:58.803000
14,Crédito,28.12,Cacau,Tarde,Ter,Jan,2,1,2025-01-07,14:48:09.469000
17,Pix,39.09,Chocolate Quente,Tarde,Ter,Jan,2,1,2025-01-07,17:28:42.729000
